staff_id,staff_name,result,location,course_interest,presentation_pct,psychometrics_pct
3,Gismo Tilling,1,Birmingham Academy,Data,62.5,60
1,Bruno Bellbrook,NULL,London Academy,NULL,65.63,48
3,Gismo Tilling,0,Birmingham Academy,Data,46.88,52
1,Bruno Bellbrook,NULL,Birmingham Academy,NULL,59.38,39
3,Gismo Tilling,1,London Academy,Engineering,65.63,54
5,Stacey Broad,1,Birmingham Academy,Data,53.13,50
6,Fifi Eton,0,London Academy,Business,50,56
7,Sunny Sladefield,1,Birmingham Academy,Engineering,56.25,57
8,Rupert Ripple,1,London Academy,Engineering,56.25,58
8,Rupert Ripple,0,London Academy,Data,75,55
8,Rupert Ripple,1,Birmingham Academy,Business,65.63,58
8,Rupert Ripple,0,London Academy,Engineering,62.5,60
6,Fifi Eton,NULL,London Academy,NULL,65.63,48
5,Stacey Broad,1,Birmingham Academy,Business,65.63,58
2,Doris Bellasis,0,London Academy,Engineering,56.25,52
6,Fifi Eton,0,Birmingham Academy,Business,75,52
1,Bruno Bellbrook,1,London Academy,Business,46.88,51
8,Rupert Ripple,1,Birmingham Academy,Data,68.75,51
5,Stacey Broad,0,London Academy,Engineering,46.88,61
1,Bruno Bellbrook,NULL,Birmingham Academy,NULL,59.38,37
5,Stacey Broad,0,Birmingham Academy,Business,56.25,56
3,Gismo Tilling,NULL,London Academy,NULL,59.38,38
2,Doris Bellasis,0,London Academy,Engineering,68.75,61
3,Gismo Tilling,0,Birmingham Academy,Business,62.5,53
1,Bruno Bellbrook,NULL,London Academy,NULL,56.25,45
1,Bruno Bellbrook,NULL,London Academy,NULL,34.38,57
8,Rupert Ripple,1,London Academy,Engineering,59.38,79
7,Sunny Sladefield,NULL,London Academy,NULL,62.5,48
3,Gismo Tilling,NULL,Birmingham Academy,NULL,50,48
2,Doris Bellasis,1,Birmingham Academy,Data,65.63,59
7,Sunny Sladefield,NULL,Birmingham Academy,NULL,68.75,36
7,Sunny Sladefield,1,Birmingham Academy,Data,56.25,52
6,Fifi Eton,0,Birmingham Academy,Data,68.75,62
8,Rupert Ripple,1,Birmingham Academy,Data,62.5,57
5,Stacey Broad,1,London Academy,Data,50,65
1,Bruno Bellbrook,1,Birmingham Academy,Engineering,71.88,70
6,Fifi Eton,NULL,London Academy,NULL,56.25,49
6,Fifi Eton,0,London Academy,Engineering,75,56
1,Bruno Bellbrook,1,Birmingham Academy,Engineering,59.38,60
3,Gismo Tilling,0,Birmingham Academy,Business,68.75,51
1,Bruno Bellbrook,NULL,London Academy,NULL,59.38,44
2,Doris Bellasis,NULL,London Academy,NULL,62.5,42
2,Doris Bellasis,NULL,London Academy,NULL,59.38,44
3,Gismo Tilling,1,London Academy,Business,59.38,50
3,Gismo Tilling,0,Birmingham Academy,Data,81.25,56
1,Bruno Bellbrook,1,London Academy,Business,78.13,57
2,Doris Bellasis,1,London Academy,Data,53.13,59
7,Sunny Sladefield,NULL,London Academy,NULL,46.88,44
5,Stacey Broad,1,Birmingham Academy,Engineering,81.25,59
8,Rupert Ripple,NULL,Birmingham Academy,NULL,65.63,48
2,Doris Bellasis,NULL,Birmingham Academy,NULL,78.13,44
7,Sunny Sladefield,1,London Academy,Business,68.75,51
2,Doris Bellasis,NULL,London Academy,NULL,40.63,52
7,Sunny Sladefield,1,London Academy,Business,50,58
6,Fifi Eton,1,London Academy,Data,81.25,60
2,Doris Bellasis,1,Birmingham Academy,Data,75,58
3,Gismo Tilling,1,London Academy,Business,59.38,64
8,Rupert Ripple,1,London Academy,Data,81.25,50
6,Fifi Eton,0,London Academy,Engineering,56.25,62
6,Fifi Eton,0,London Academy,Business,71.88,56
6,Fifi Eton,1,London Academy,Engineering,65.63,60
5,Stacey Broad,1,London Academy,Business,59.38,55
8,Rupert Ripple,1,London Academy,Engineering,56.25,57
6,Fifi Eton,1,London Academy,Engineering,56.25,55
8,Rupert Ripple,0,London Academy,Business,62.5,56
5,Stacey Broad,1,London Academy,Business,75,50
1,Bruno Bellbrook,NULL,Birmingham Academy,NULL,78.13,40
2,Doris Bellasis,1,London Academy,Engineering,46.88,62
3,Gismo Tilling,1,London Academy,Data,53.13,50
1,Bruno Bellbrook,1,Birmingham Academy,Engineering,84.38,52
3,Gismo Tilling,1,London Academy,Engineering,53.13,60
3,Gismo Tilling,1,London Academy,Business,59.38,58
8,Rupert Ripple,1,London Academy,Engineering,53.13,59
5,Stacey Broad,1,London Academy,Data,46.88,51
5,Stacey Broad,1,London Academy,Data,59.38,57
3,Gismo Tilling,1,London Academy,Data,62.5,73
2,Doris Bellasis,1,London Academy,Engineering,81.25,64
3,Gismo Tilling,0,London Academy,Business,59.38,60
8,Rupert Ripple,0,Birmingham Academy,Data,75,56
2,Doris Bellasis,NULL,Birmingham Academy,NULL,34.38,62
8,Rupert Ripple,0,London Academy,Business,65.63,54
2,Doris Bellasis,1,Birmingham Academy,Engineering,50,64
5,Stacey Broad,0,London Academy,Engineering,65.63,62
3,Gismo Tilling,1,Birmingham Academy,Data,50,52
3,Gismo Tilling,0,London Academy,Data,81.25,51
7,Sunny Sladefield,1,London Academy,Engineering,78.13,54
2,Doris Bellasis,0,London Academy,Data,62.5,57
3,Gismo Tilling,1,London Academy,Engineering,59.38,56
5,Stacey Broad,1,London Academy,Engineering,75,54
7,Sunny Sladefield,1,Birmingham Academy,Engineering,84.38,52
1,Bruno Bellbrook,NULL,Birmingham Academy,NULL,40.63,62
7,Sunny Sladefield,0,London Academy,Data,53.13,51
6,Fifi Eton,1,London Academy,Data,68.75,61
1,Bruno Bellbrook,1,Birmingham Academy,Engineering,50,58
6,Fifi Eton,0,London Academy,Business,50,54
8,Rupert Ripple,0,London Academy,Business,62.5,58
3,Gismo Tilling,NULL,London Academy,NULL,78.13,46
8,Rupert Ripple,1,London Academy,Data,65.63,52
5,Stacey Broad,NULL,Birmingham Academy,NULL,40.63,64
6,Fifi Eton,NULL,London Academy,NULL,62.5,45
6,Fifi Eton,NULL,Birmingham Academy,NULL,50,47
3,Gismo Tilling,0,London Academy,Engineering,68.75,57
3,Gismo Tilling,NULL,London Academy,NULL,59.38,45
6,Fifi Eton,0,Birmingham Academy,Business,68.75,58
7,Sunny Sladefield,1,London Academy,Data,53.13,52
2,Doris Bellasis,0,London Academy,Engineering,50,56
3,Gismo Tilling,1,London Academy,Data,65.63,51
3,Gismo Tilling,1,London Academy,Engineering,62.5,58
6,Fifi Eton,1,London Academy,Engineering,50,58
8,Rupert Ripple,1,London Academy,Business,78.13,55
5,Stacey Broad,1,Birmingham Academy,Engineering,84.38,51
7,Sunny Sladefield,1,Birmingham Academy,Engineering,56.25,54
6,Fifi Eton,0,Birmingham Academy,Business,71.88,57
6,Fifi Eton,1,Birmingham Academy,Data,84.38,57
3,Gismo Tilling,1,Birmingham Academy,Business,56.25,56
7,Sunny Sladefield,1,Birmingham Academy,Data,84.38,57
1,Bruno Bellbrook,0,London Academy,Business,50,69
7,Sunny Sladefield,1,Birmingham Academy,Data,81.25,65
5,Stacey Broad,1,London Academy,Business,56.25,59
8,Rupert Ripple,1,London Academy,Engineering,62.5,66
3,Gismo Tilling,1,London Academy,Data,50,50
2,Doris Bellasis,NULL,Birmingham Academy,NULL,68.75,48
8,Rupert Ripple,0,London Academy,Business,87.5,55
3,Gismo Tilling,1,London Academy,Data,56.25,65
1,Bruno Bellbrook,NULL,Birmingham Academy,NULL,65.63,43
6,Fifi Eton,0,Birmingham Academy,Data,53.13,51
2,Doris Bellasis,1,Birmingham Academy,Engineering,65.63,57
3,Gismo Tilling,NULL,Birmingham Academy,NULL,43.75,56
2,Doris Bellasis,1,Birmingham Academy,Engineering,68.75,51
5,Stacey Broad,NULL,London Academy,NULL,53.13,46
6,Fifi Eton,1,London Academy,Engineering,75,50
5,Stacey Broad,NULL,London Academy,NULL,43.75,51
5,Stacey Broad,NULL,London Academy,NULL,59.38,48
8,Rupert Ripple,NULL,Birmingham Academy,NULL,65.63,49
6,Fifi Eton,1,London Academy,Engineering,65.63,66
3,Gismo Tilling,1,Birmingham Academy,Business,68.75,51
1,Bruno Bellbrook,1,London Academy,Data,59.38,74
7,Sunny Sladefield,0,London Academy,Data,71.88,57
7,Sunny Sladefield,1,London Academy,Data,59.38,61
8,Rupert Ripple,0,London Academy,Data,78.13,53
3,Gismo Tilling,NULL,Birmingham Academy,NULL,46.88,46
1,Bruno Bellbrook,NULL,Birmingham Academy,NULL,59.38,48
3,Gismo Tilling,0,Birmingham Academy,Business,62.5,64
5,Stacey Broad,1,London Academy,Engineering,65.63,55
3,Gismo Tilling,0,London Academy,Business,68.75,60
8,Rupert Ripple,0,London Academy,Business,56.25,51
8,Rupert Ripple,1,Birmingham Academy,Business,53.13,61
3,Gismo Tilling,1,London Academy,Data,68.75,68
6,Fifi Eton,1,London Academy,Engineering,50,51
1,Bruno Bellbrook,0,Birmingham Academy,Engineering,59.38,50
2,Doris Bellasis,1,Birmingham Academy,Business,78.13,59
1,Bruno Bellbrook,0,London Academy,Data,46.88,51
7,Sunny Sladefield,0,Birmingham Academy,Business,78.13,59
8,Rupert Ripple,1,London Academy,Engineering,59.38,62
2,Doris Bellasis,1,London Academy,Business,59.38,59
1,Bruno Bellbrook,1,Birmingham Academy,Engineering,50,58
2,Doris Bellasis,NULL,London Academy,NULL,68.75,45
7,Sunny Sladefield,0,London Academy,Engineering,59.38,69
5,Stacey Broad,0,Birmingham Academy,Engineering,71.88,52
7,Sunny Sladefield,NULL,London Academy,NULL,90.63,42
6,Fifi Eton,0,London Academy,Data,56.25,52
7,Sunny Sladefield,NULL,Birmingham Academy,NULL,65.63,48
7,Sunny Sladefield,0,London Academy,Engineering,78.13,56
5,Stacey Broad,1,Birmingham Academy,Engineering,65.63,62
3,Gismo Tilling,NULL,London Academy,NULL,65.63,45
1,Bruno Bellbrook,NULL,London Academy,NULL,53.13,49
2,Doris Bellasis,NULL,Birmingham Academy,NULL,62.5,45
1,Bruno Bellbrook,NULL,London Academy,NULL,43.75,57
1,Bruno Bellbrook,1,London Academy,Engineering,75,53
5,Stacey Broad,1,London Academy,Data,78.13,52
3,Gismo Tilling,0,London Academy,Data,78.13,58
2,Doris Bellasis,NULL,London Academy,NULL,59.38,49
1,Bruno Bellbrook,NULL,London Academy,NULL,50,47
3,Gismo Tilling,0,Birmingham Academy,Business,56.25,61
3,Gismo Tilling,1,London Academy,Business,46.88,55
5,Stacey Broad,NULL,London Academy,NULL,62.5,38
8,Rupert Ripple,NULL,London Academy,NULL,71.88,45
5,Stacey Broad,0,Birmingham Academy,Business,53.13,59
2,Doris Bellasis,1,London Academy,Data,59.38,59
2,Doris Bellasis,NULL,Birmingham Academy,NULL,62.5,40
7,Sunny Sladefield,NULL,Birmingham Academy,NULL,68.75,46
8,Rupert Ripple,1,London Academy,Engineering,75,53
6,Fifi Eton,0,Birmingham Academy,Business,71.88,64
2,Doris Bellasis,1,Birmingham Academy,Business,75,58
8,Rupert Ripple,NULL,London Academy,NULL,59.38,33
2,Doris Bellasis,NULL,London Academy,NULL,65.63,43
6,Fifi Eton,NULL,London Academy,NULL,75,43
1,Bruno Bellbrook,1,Birmingham Academy,Engineering,59.38,55
8,Rupert Ripple,0,Birmingham Academy,Engineering,71.88,56
1,Bruno Bellbrook,0,Birmingham Academy,Data,53.13,63
8,Rupert Ripple,1,London Academy,Business,81.25,52
3,Gismo Tilling,1,Birmingham Academy,Engineering,75,56
2,Doris Bellasis,NULL,London Academy,NULL,71.88,48
8,Rupert Ripple,1,Birmingham Academy,Business,75,54
8,Rupert Ripple,NULL,London Academy,NULL,78.13,47
2,Doris Bellasis,1,London Academy,Data,53.13,55
3,Gismo Tilling,NULL,London Academy,NULL,62.5,48
6,Fifi Eton,1,London Academy,Business,71.88,61
2,Doris Bellasis,1,London Academy,Engineering,59.38,56
6,Fifi Eton,1,London Academy,Data,46.88,61
2,Doris Bellasis,1,Birmingham Academy,Data,68.75,73
1,Bruno Bellbrook,1,London Academy,Data,46.88,53
8,Rupert Ripple,1,Birmingham Academy,Data,75,54
7,Sunny Sladefield,1,London Academy,Engineering,56.25,56
6,Fifi Eton,1,London Academy,Engineering,59.38,56
5,Stacey Broad,NULL,London Academy,NULL,65.63,49
8,Rupert Ripple,0,London Academy,Engineering,53.13,52
2,Doris Bellasis,1,Birmingham Academy,Engineering,53.13,57
1,Bruno Bellbrook,NULL,London Academy,NULL,59.38,49
2,Doris Bellasis,1,Birmingham Academy,Data,81.25,63
2,Doris Bellasis,1,Birmingham Academy,Data,62.5,60
2,Doris Bellasis,0,London Academy,Business,62.5,60
2,Doris Bellasis,NULL,Birmingham Academy,NULL,43.75,47
6,Fifi Eton,1,London Academy,Engineering,62.5,56
3,Gismo Tilling,1,Birmingham Academy,Engineering,56.25,50
3,Gismo Tilling,1,Birmingham Academy,Data,68.75,54
8,Rupert Ripple,1,London Academy,Business,62.5,51
6,Fifi Eton,NULL,Birmingham Academy,NULL,65.63,49
6,Fifi Eton,0,Birmingham Academy,Data,62.5,56
5,Stacey Broad,NULL,London Academy,NULL,62.5,47
5,Stacey Broad,NULL,Birmingham Academy,NULL,25,62
2,Doris Bellasis,1,London Academy,Business,71.88,60
1,Bruno Bellbrook,1,London Academy,Data,62.5,59
7,Sunny Sladefield,0,London Academy,Engineering,62.5,55
2,Doris Bellasis,NULL,London Academy,NULL,59.38,46
3,Gismo Tilling,1,London Academy,Engineering,75,60
8,Rupert Ripple,1,London Academy,Data,68.75,57
2,Doris Bellasis,1,Birmingham Academy,Business,65.63,54
6,Fifi Eton,0,Birmingham Academy,Business,50,66
2,Doris Bellasis,1,Birmingham Academy,Data,53.13,53
8,Rupert Ripple,NULL,Birmingham Academy,NULL,37.5,54
5,Stacey Broad,1,London Academy,Business,71.88,53
7,Sunny Sladefield,NULL,London Academy,NULL,90.63,46
7,Sunny Sladefield,NULL,Birmingham Academy,NULL,68.75,40
7,Sunny Sladefield,NULL,London Academy,NULL,59.38,45
2,Doris Bellasis,1,Birmingham Academy,Data,56.25,54
3,Gismo Tilling,0,London Academy,Business,65.63,61
3,Gismo Tilling,1,Birmingham Academy,Business,62.5,70
7,Sunny Sladefield,1,Birmingham Academy,Data,65.63,60
8,Rupert Ripple,1,London Academy,Business,65.63,52
6,Fifi Eton,0,Birmingham Academy,Business,56.25,50
8,Rupert Ripple,1,London Academy,Business,56.25,55
2,Doris Bellasis,NULL,London Academy,NULL,53.13,45
2,Doris Bellasis,1,London Academy,Data,78.13,55
2,Doris Bellasis,1,London Academy,Data,71.88,66
2,Doris Bellasis,1,Birmingham Academy,Business,65.63,58
6,Fifi Eton,0,London Academy,Business,62.5,51
6,Fifi Eton,NULL,London Academy,NULL,65.63,41
7,Sunny Sladefield,NULL,Birmingham Academy,NULL,43.75,60
2,Doris Bellasis,1,Birmingham Academy,Business,56.25,57
2,Doris Bellasis,0,London Academy,Business,56.25,57
6,Fifi Eton,1,London Academy,Engineering,71.88,55
6,Fifi Eton,NULL,Birmingham Academy,NULL,53.13,39
6,Fifi Eton,NULL,Birmingham Academy,NULL,59.38,45
5,Stacey Broad,NULL,Birmingham Academy,NULL,78.13,43
2,Doris Bellasis,1,Birmingham Academy,Engineering,50,50
5,Stacey Broad,NULL,Birmingham Academy,NULL,59.38,45
6,Fifi Eton,1,London Academy,Business,75,57
6,Fifi Eton,0,Birmingham Academy,Engineering,65.63,57
3,Gismo Tilling,1,Birmingham Academy,Data,50,56
3,Gismo Tilling,NULL,London Academy,NULL,62.5,46
8,Rupert Ripple,0,Birmingham Academy,Business,68.75,55
2,Doris Bellasis,1,Birmingham Academy,Engineering,62.5,60
3,Gismo Tilling,0,Birmingham Academy,Business,53.13,65
1,Bruno Bellbrook,1,Birmingham Academy,Data,59.38,56
7,Sunny Sladefield,NULL,Birmingham Academy,NULL,68.75,44
3,Gismo Tilling,1,Birmingham Academy,Engineering,56.25,64
7,Sunny Sladefield,0,Birmingham Academy,Business,71.88,68
7,Sunny Sladefield,1,London Academy,Engineering,78.13,57
7,Sunny Sladefield,NULL,Birmingham Academy,NULL,78.13,48
7,Sunny Sladefield,1,Birmingham Academy,Data,56.25,57
3,Gismo Tilling,0,Birmingham Academy,Engineering,56.25,59
6,Fifi Eton,NULL,Birmingham Academy,NULL,81.25,49
2,Doris Bellasis,NULL,Birmingham Academy,NULL,62.5,49
6,Fifi Eton,1,London Academy,Business,50,50
6,Fifi Eton,0,Birmingham Academy,Engineering,87.5,59
3,Gismo Tilling,NULL,London Academy,NULL,37.5,52
3,Gismo Tilling,1,London Academy,Business,59.38,60
3,Gismo Tilling,0,London Academy,Data,59.38,52
6,Fifi Eton,0,London Academy,Engineering,46.88,54
8,Rupert Ripple,1,London Academy,Data,65.63,51
6,Fifi Eton,0,London Academy,Business,65.63,51
7,Sunny Sladefield,NULL,Birmingham Academy,NULL,37.5,59
6,Fifi Eton,1,London Academy,Data,62.5,58
6,Fifi Eton,1,Birmingham Academy,Data,75,55
1,Bruno Bellbrook,0,London Academy,Business,50,55
8,Rupert Ripple,NULL,London Academy,NULL,78.13,49
2,Doris Bellasis,0,Birmingham Academy,Data,50,55
8,Rupert Ripple,1,London Academy,Business,46.88,66
2,Doris Bellasis,0,London Academy,Data,68.75,58
1,Bruno Bellbrook,1,London Academy,Engineering,81.25,58
1,Bruno Bellbrook,1,Birmingham Academy,Engineering,71.88,60
1,Bruno Bellbrook,0,London Academy,Engineering,53.13,63
1,Bruno Bellbrook,0,London Academy,Business,65.63,53
1,Bruno Bellbrook,NULL,London Academy,NULL,43.75,50
8,Rupert Ripple,0,London Academy,Business,50,71
3,Gismo Tilling,NULL,Birmingham Academy,NULL,31.25,65
8,Rupert Ripple,1,London Academy,Engineering,65.63,54
2,Doris Bellasis,1,London Academy,Data,56.25,52
3,Gismo Tilling,NULL,Birmingham Academy,NULL,40.63,48
2,Doris Bellasis,1,Birmingham Academy,Engineering,75,53
8,Rupert Ripple,1,London Academy,Business,62.5,53
8,Rupert Ripple,1,Birmingham Academy,Data,59.38,60
1,Bruno Bellbrook,NULL,London Academy,NULL,56.25,49
8,Rupert Ripple,NULL,Birmingham Academy,NULL,28.13,66
7,Sunny Sladefield,0,London Academy,Engineering,59.38,60
8,Rupert Ripple,NULL,London Academy,NULL,37.5,59
8,Rupert Ripple,0,London Academy,Engineering,75,61
8,Rupert Ripple,0,London Academy,Business,56.25,63
8,Rupert Ripple,NULL,Birmingham Academy,NULL,68.75,45
3,Gismo Tilling,1,Birmingham Academy,Business,75,53
8,Rupert Ripple,0,London Academy,Data,75,51
3,Gismo Tilling,1,London Academy,Business,59.38,53
2,Doris Bellasis,1,Birmingham Academy,Business,71.88,65
3,Gismo Tilling,1,London Academy,Engineering,56.25,62
1,Bruno Bellbrook,NULL,London Academy,NULL,68.75,40
8,Rupert Ripple,0,London Academy,Engineering,46.88,63
7,Sunny Sladefield,0,London Academy,Business,65.63,55
2,Doris Bellasis,1,Birmingham Academy,Data,59.38,52
3,Gismo Tilling,1,Birmingham Academy,Business,65.63,58
8,Rupert Ripple,0,London Academy,Business,65.63,52
3,Gismo Tilling,0,Birmingham Academy,Data,62.5,53
7,Sunny Sladefield,NULL,London Academy,NULL,59.38,38
8,Rupert Ripple,1,London Academy,Business,65.63,58
8,Rupert Ripple,0,London Academy,Data,65.63,67
8,Rupert Ripple,1,London Academy,Business,59.38,52
7,Sunny Sladefield,0,Birmingham Academy,Engineering,62.5,66
1,Bruno Bellbrook,NULL,London Academy,NULL,43.75,51
7,Sunny Sladefield,1,London Academy,Engineering,65.63,60
1,Bruno Bellbrook,0,London Academy,Data,65.63,51
1,Bruno Bellbrook,1,London Academy,Business,75,55
5,Stacey Broad,0,Birmingham Academy,Business,81.25,51
6,Fifi Eton,NULL,London Academy,NULL,78.13,48
2,Doris Bellasis,1,Birmingham Academy,Data,59.38,58
8,Rupert Ripple,1,Birmingham Academy,Data,71.88,57
5,Stacey Broad,1,London Academy,Business,56.25,50
5,Stacey Broad,NULL,London Academy,NULL,68.75,47
1,Bruno Bellbrook,0,London Academy,Business,59.38,54
8,Rupert Ripple,0,Birmingham Academy,Business,65.63,50
2,Doris Bellasis,1,London Academy,Engineering,84.38,58
7,Sunny Sladefield,0,London Academy,Engineering,68.75,53
7,Sunny Sladefield,NULL,London Academy,NULL,75,48
8,Rupert Ripple,0,London Academy,Business,62.5,56
1,Bruno Bellbrook,0,London Academy,Data,71.88,62
1,Bruno Bellbrook,1,Birmingham Academy,Business,65.63,61
5,Stacey Broad,1,London Academy,Data,56.25,56
8,Rupert Ripple,NULL,London Academy,NULL,37.5,57
1,Bruno Bellbrook,0,London Academy,Business,65.63,62
1,Bruno Bellbrook,1,London Academy,Data,56.25,53
8,Rupert Ripple,1,London Academy,Engineering,78.13,53
5,Stacey Broad,1,London Academy,Data,53.13,53
5,Stacey Broad,1,Birmingham Academy,Business,71.88,55
5,Stacey Broad,NULL,Birmingham Academy,NULL,75,47
6,Fifi Eton,NULL,Birmingham Academy,NULL,65.63,36
1,Bruno Bellbrook,0,Birmingham Academy,Data,78.13,58
5,Stacey Broad,1,London Academy,Business,65.63,65
2,Doris Bellasis,1,London Academy,Business,50,56
5,Stacey Broad,1,London Academy,Data,59.38,54
2,Doris Bellasis,NULL,London Academy,NULL,65.63,48
6,Fifi Eton,1,London Academy,Data,78.13,62
2,Doris Bellasis,1,London Academy,Business,59.38,54
8,Rupert Ripple,0,Birmingham Academy,Engineering,68.75,55
7,Sunny Sladefield,1,London Academy,Business,68.75,69
2,Doris Bellasis,1,London Academy,Engineering,56.25,50
5,Stacey Broad,1,London Academy,Data,62.5,55
5,Stacey Broad,NULL,London Academy,NULL,62.5,36
3,Gismo Tilling,1,Birmingham Academy,Business,65.63,67
2,Doris Bellasis,0,Birmingham Academy,Data,75,55
7,Sunny Sladefield,1,Birmingham Academy,Data,46.88,56
6,Fifi Eton,1,London Academy,Data,78.13,63
2,Doris Bellasis,NULL,London Academy,NULL,43.75,60
8,Rupert Ripple,1,London Academy,Business,62.5,60
2,Doris Bellasis,1,Birmingham Academy,Data,68.75,57
7,Sunny Sladefield,1,London Academy,Data,71.88,55
5,Stacey Broad,NULL,Birmingham Academy,NULL,59.38,41
7,Sunny Sladefield,1,Birmingham Academy,Business,65.63,56
6,Fifi Eton,0,London Academy,Data,56.25,54
1,Bruno Bellbrook,NULL,London Academy,NULL,46.88,42
1,Bruno Bellbrook,1,Birmingham Academy,Engineering,68.75,58
6,Fifi Eton,1,Birmingham Academy,Data,46.88,58
5,Stacey Broad,0,Birmingham Academy,Engineering,62.5,64
5,Stacey Broad,0,London Academy,Engineering,56.25,57
2,Doris Bellasis,NULL,Birmingham Academy,NULL,50,42
8,Rupert Ripple,1,London Academy,Business,46.88,55
6,Fifi Eton,NULL,Birmingham Academy,NULL,40.63,47
8,Rupert Ripple,1,Birmingham Academy,Engineering,65.63,66
8,Rupert Ripple,1,Birmingham Academy,Business,71.88,53
2,Doris Bellasis,NULL,London Academy,NULL,56.25,44
5,Stacey Broad,0,Birmingham Academy,Business,46.88,58
1,Bruno Bellbrook,1,London Academy,Business,62.5,59
5,Stacey Broad,1,London Academy,Engineering,81.25,52
8,Rupert Ripple,1,Birmingham Academy,Data,62.5,54
7,Sunny Sladefield,1,London Academy,Business,68.75,50
8,Rupert Ripple,0,London Academy,Data,62.5,56
7,Sunny Sladefield,0,Birmingham Academy,Data,81.25,65
7,Sunny Sladefield,1,Birmingham Academy,Engineering,78.13,57
3,Gismo Tilling,0,London Academy,Engineering,75,51
3,Gismo Tilling,1,London Academy,Data,56.25,51
5,Stacey Broad,NULL,London Academy,NULL,75,45
2,Doris Bellasis,0,London Academy,Business,71.88,60
7,Sunny Sladefield,1,London Academy,Data,62.5,57
2,Doris Bellasis,1,London Academy,Engineering,68.75,64
1,Bruno Bellbrook,0,London Academy,Engineering,46.88,63
7,Sunny Sladefield,0,London Academy,Engineering,56.25,56
2,Doris Bellasis,0,London Academy,Data,62.5,52
1,Bruno Bellbrook,0,London Academy,Data,56.25,54
